1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,YEAR,DEN_DENSITY,DC_DISTANCE TO CENTER,HD_HATCHING DATE,HD_HATCHING DATE2,PK_PEAK HEIGHT,SYN_SYNCHRONY,SYN2_SYNCHRONY2,MASS(g),MASS2(g)
0,1,1,0,0,0,0,0,0,0,0,0,0,0,2000,623,1974,-3.2005,10.24320,0.33349,1,1,11.4,129.96
0,1,0,0,0,0,0,0,0,0,0,0,0,0,2000,623,1345,0.7995,0.63920,0.33349,5,25,16.2,262.44
0,1,0,0,0,0,0,0,0,0,0,0,0,0,2000,623,485,0.7995,0.63920,0.33349,5,25,14,196
0,1,0,0,0,0,0,0,0,0,0,0,0,0,2000,623,2103,-8.2005,67.24820,0.33349,-4,16,16.7,278.89
0,1,0,0,0,0,0,0,0,0,0,0,0,0,2000,623,2373,-7.2005,51.84720,0.33349,-3,9,15,225
0,1,0,0,0,0,0,0,0,0,0,0,0,0,2000,623,2697,-5.2005,27.04520,0.33349,-1,1,17.9,320.41
0,1,0,0,0,0,0,0,0,0,0,0,0,0,2000,623,1974,-3.2005,10.24320,0.33349,1,1,15.4,237.16
0,1,0,0,0,0,0,0,0,0,0,0,0,0,2000,623,2211,1.7995,3.23820,0.33349,6,36,12.7,161.29
0,1,0,0,0,0,0,0,0,0,0,0,0,0,2000,623,2543,-0.2005,0.04020,0.33349,4,16,14.9,222.01
0,1,0,0,0,0,0,0,0,0,0,0,0,0,2000,623,2034,2.7995,7.83720,0.33349,7,49,16.4,268.96
0,1,0,0,0,0,0,0,0,0,0,0,0,0,2000,623,3505,2.7995,7.83720,0.33349,7,49,17.4,302.76
0,1,0,0,0,0,0,0,0,0,0,0,0,0,2000,623,1923,-2.2005,4.84220,0.33349,2,4,15.9,252.81
0,1,0,0,0,0,0,0,0,0,0,0,0,0,2000,623,1430,5.7995,33.63420,0.33349,10,100,17.9,320.41
0,1,0,0,0,0,0,0,0,0,0,0,0,0,2000,623,1885,2.7995,7.83720,0.33349,7,49,15.7,246.49
0,1,0,0,0,0,0,0,0,0,0,0,0,0,2000,623,833,2.7995,7.83720,0.33349,7,49,17,289
0,1,0,0,0,0,0,0,0,0,0,0,0,0,2000,623,3365,3.7995,14.43620,0.33349,8,64,16.6,275.56
0,1,1,1,0,0,0,0,0,0,0,0,0,0,2000,623,1695,2.7995,7.83720,0.33349,7,49,17,289
0,0,1,0,0,0,0,0,0,0,0,0,0,0,2001,746,2406,-9.1027,82.85915,0.167041667,-19,361,17.2,295.84
0,0,1,0,0,0,0,0,0,0,0,0,0,0,2001,746,490,-6.1027,37.24295,0.167041667,-16,256,17.7,313.29
0,0,1,0,0,0,0,0,0,0,0,0,0,0,2001,746,2517,-6.1027,37.24295,0.167041667,-16,256,16.8,282.24
0,0,1,0,0,0,0,0,0,0,0,0,0,0,2001,746,1654,-4.1027,16.83215,0.167041667,-14,196,16.2,262.44
0,0,1,0,0,0,0,0,0,0,0,0,0,0,2001,746,3103,-4.1027,16.83215,0.167041667,-14,196,11.7,136.89
0,0,1,0,0,0,0,0,0,0,0,0,0,0,2001,746,4478,-10.1027,102.06455,0.167041667,-20,400,16.1,259.21
0,0,1,0,0,0,0,0,0,0,0,0,0,0,2001,746,563,-6.1027,37.24295,0.167041667,-16,256,19.3,372.49
0,0,1,0,0,0,0,0,0,0,0,0,0,0,2001,746,792,-5.1027,26.03755,0.167041667,-15,225,17.1,292.41
0,0,1,0,0,0,0,0,0,0,0,0,0,0,2001,746,897,-5.1027,26.03755,0.167041667,-15,225,18,324
0,0,1,0,0,0,0,0,0,0,0,0,0,0,2001,746,3685,-5.1027,26.03755,0.167041667,-15,225,17.5,306.25
0,0,1,0,0,0,0,0,0,0,0,0,0,0,2001,746,3839,-3.1027,9.62675,0.167041667,-13,169,14.2,201.64
0,0,1,0,0,0,0,0,0,0,0,0,0,0,2001,746,3777,-3.1027,9.62675,0.167041667,-13,169,13.6,184.96
0,0,1,0,0,0,0,0,0,0,0,0,0,0,2001,746,808,-2.1027,4.42135,0.167041667,-12,144,18.9,357.21
0,0,1,0,0,0,0,0,0,0,0,0,0,0,2001,746,589,-2.1027,4.42135,0.167041667,-12,144,15,225
0,0,1,0,0,0,0,0,0,0,0,0,0,0,2001,746,2444,-1.1027,1.21595,0.167041667,-11,121,19.1,364.81
0,0,1,0,0,0,0,0,0,0,0,0,0,0,2001,746,1210,-1.1027,1.21595,0.167041667,-11,121,17.6,309.76
0,0,1,0,0,0,0,0,0,0,0,0,0,0,2001,746,2675,-3.1027,9.62675,0.167041667,-13,169,15.2,231.04
0,0,1,0,0,0,0,0,0,0,0,0,0,0,2001,746,2103,-3.1027,9.62675,0.167041667,-13,169,17.6,309.76
0,0,1,0,0,0,0,0,0,0,0,0,0,0,2001,746,2044,-3.1027,9.62675,0.167041667,-13,169,14.1,198.81
0,0,1,0,0,0,0,0,0,0,0,0,0,0,2001,746,533,-2.1027,4.42135,0.167041667,-12,144,15.4,237.16
0,0,1,0,0,0,0,0,0,0,0,0,0,0,2001,746,417,-2.1027,4.42135,0.167041667,-12,144,12.1,146.41
0,0,1,0,0,0,0,0,0,0,0,0,0,0,2001,746,1400,-2.1027,4.42135,0.167041667,-12,144,16.3,265.69
0,0,1,0,0,0,0,0,0,0,0,0,0,0,2001,746,3062,-2.1027,4.42135,0.167041667,-12,144,13.3,176.89
0,0,1,0,0,0,0,0,0,0,0,0,0,0,2001,746,3505,-2.1027,4.42135,0.167041667,-12,144,17.3,299.29
0,0,1,0,0,0,0,0,0,0,0,0,0,0,2001,746,2925,-1.1027,1.21595,0.167041667,-11,121,10.2,104.04
0,0,1,0,0,0,0,0,0,0,0,0,0,0,2001,746,2697,-1.1027,1.21595,0.167041667,-11,121,17.1,292.41
0,0,1,0,0,0,0,0,0,0,0,0,0,0,2001,746,3659,-1.1027,1.21595,0.167041667,-11,121,16.3,265.69
0,0,1,0,0,0,0,0,0,0,0,0,0,0,2001,746,1134,-3.1027,9.62675,0.167041667,-13,169,18.9,357.21
0,0,1,0,0,0,0,0,0,0,0,0,0,0,2001,746,897,-0.1027,0.01055,0.167041667,-10,100,16.2,262.44
0,0,1,0,0,0,0,0,0,0,0,0,0,0,2001,746,3425,-0.1027,0.01055,0.167041667,-10,100,17.2,295.84
0,0,1,0,0,0,0,0,0,0,0,0,0,0,2001,746,1430,-0.1027,0.01055,0.167041667,-10,100,18.5,342.25
0,0,1,0,0,0,0,0,0,0,0,0,0,0,2001,746,2211,0.8973,0.80515,0.167041667,-9,81,12.9,166.41
0,0,1,0,0,0,0,0,0,0,0,0,0,0,2001,746,3014,0.8973,0.80515,0.167041667,-9,81,17.1,292.41
0,0,1,0,0,0,0,0,0,0,0,0,0,0,2001,746,374,0.8973,0.80515,0.167041667,-9,81,14.5,210.25
0,0,1,0,0,0,0,0,0,0,0,0,0,0,2001,746,1083,0.8973,0.80515,0.167041667,-9,81,18.9,357.21
0,0,1,0,0,0,0,0,0,0,0,0,0,0,2001,746,4484,0.8973,0.80515,0.167041667,-9,81,15,225
0,0,1,0,0,0,0,0,0,0,0,0,0,0,2001,746,1927,0.8973,0.80515,0.167041667,-9,81,17,289
0,0,1,0,0,0,0,0,0,0,0,0,0,0,2001,746,1968,1.8973,3.59975,0.167041667,-8,64,17.5,306.25
0,0,1,0,0,0,0,0,0,0,0,0,0,0,2001,746,2117,1.8973,3.59975,0.167041667,-8,64,18.2,331.24
0,0,1,0,0,0,0,0,0,0,0,0,0,0,2001,746,3245,1.8973,3.59975,0.167041667,-8,64,15.9,252.81
0,0,1,0,0,0,0,0,0,0,0,0,0,0,2001,746,485,1.8973,3.59975,0.167041667,-8,64,19.2,368.64
0,0,1,0,0,0,0,0,0,0,0,0,0,0,2001,746,2435,1.8973,3.59975,0.167041667,-8,64,18.5,342.25
0,0,1,0,0,0,0,0,0,0,0,0,0,0,2001,746,1851,-0.1027,0.01055,0.167041667,-10,100,16.8,282.24
0,0,1,0,0,0,0,0,0,0,0,0,0,0,2001,746,1719,-0.1027,0.01055,0.167041667,-10,100,13.8,190.44
0,0,1,0,0,0,0,0,0,0,0,0,0,0,2001,746,1417,-0.1027,0.01055,0.167041667,-10,100,15.5,240.25
0,0,1,0,0,0,0,0,0,0,0,0,0,0,2001,746,2957,-0.1027,0.01055,0.167041667,-10,100,15.5,240.25
0,0,1,0,0,0,0,0,0,0,0,0,0,0,2001,746,2003,-0.1027,0.01055,0.167041667,-10,100,6.7,44.89
0,0,1,0,0,0,0,0,0,0,0,0,0,0,2001,746,749,-0.1027,0.01055,0.167041667,-10,100,14.7,216.09
0,0,1,0,0,0,0,0,0,0,0,0,0,0,2001,746,813,-0.1027,0.01055,0.167041667,-10,100,7.9,62.41
0,0,1,0,0,0,0,0,0,0,0,0,0,0,2001,746,1317,-0.1027,0.01055,0.167041667,-10,100,9.9,98.01
0,0,1,0,0,0,0,0,0,0,0,0,0,0,2001,746,2543,-0.1027,0.01055,0.167041667,-10,100,8.9,79.21
0,0,1,0,0,0,0,0,0,0,0,0,0,0,2001,746,2414,-0.1027,0.01055,0.167041667,-10,100,9.2,84.64
0,0,1,0,0,0,0,0,0,0,0,0,0,0,2001,746,3541,0.8973,0.80515,0.167041667,-9,81,9.9,98.01
0,0,1,0,0,0,0,0,0,0,0,0,0,0,2001,746,1046,0.8973,0.80515,0.167041667,-9,81,8.2,67.24
0,0,1,0,0,0,0,0,0,0,0,0,0,0,2001,746,2520,1.8973,3.59975,0.167041667,-8,64,15.6,243.36
0,0,1,0,0,0,0,0,0,0,0,0,0,0,2001,746,856,5.8973,34.77815,0.167041667,-4,16,11.4,129.96
0,0,1,0,0,0,0,0,0,0,0,0,0,0,2001,746,1348,7.8973,62.36735,0.167041667,-2,4,11.8,139.24
0,0,1,0,0,0,0,0,0,0,0,0,0,0,2001,746,2646,1.8973,3.59975,0.167041667,-8,64,13.8,190.44
0,0,1,0,0,0,0,0,0,0,0,0,0,0,2001,746,2113,2.8973,8.39435,0.167041667,-7,49,10.05,101.0025
0,0,1,0,0,0,0,0,0,0,0,0,0,0,2001,746,1840,3.8973,15.18895,0.167041667,-6,36,14.4,207.36
0,0,1,0,0,0,0,0,0,0,0,0,0,0,2001,746,3365,3.8973,15.18895,0.167041667,-6,36,17,289
0,0,1,0,0,0,0,0,0,0,0,0,0,0,2001,746,453,4.8973,23.98355,0.167041667,-5,25,15.8,249.64
0,0,1,0,0,0,0,0,0,0,0,0,0,0,2001,746,2881,4.8973,23.98355,0.167041667,-5,25,17.6,309.76
0,0,1,0,0,0,0,0,0,0,0,0,0,0,2001,746,991,4.8973,23.98355,0.167041667,-5,25,14.8,219.04
0,0,1,0,0,0,0,0,0,0,0,0,0,0,2001,746,1794,5.8973,34.77815,0.167041667,-4,16,20.2,408.04
0,0,1,0,0,0,0,0,0,0,0,0,0,0,2001,746,1345,5.8973,34.77815,0.167041667,-4,16,16.2,262.44
0,0,1,0,0,0,0,0,0,0,0,0,0,0,2001,746,1699,5.8973,34.77815,0.167041667,-4,16,15.4,237.16
0,0,1,0,0,0,0,0,0,0,0,0,0,0,2001,746,2284,16.8973,285.51875,0.167041667,7,49,16.2,262.44
0,0,1,0,0,0,0,0,0,0,0,0,0,0,2001,746,1608,-5.1027,26.03755,0.167041667,-15,225,14.7,216.09
0,0,1,0,0,0,0,0,0,0,0,0,0,0,2001,746,2052,8.8973,79.16195,0.167041667,-1,1,16.5,272.25
0,0,1,0,0,0,0,0,0,0,0,0,0,0,2001,746,3212,9.8973,97.95655,0.167041667,0,0,18,324
0,0,1,0,0,0,0,0,0,0,0,0,0,0,2001,746,2068,11.8973,141.54575,0.167041667,2,4,16.5,272.25
0,0,1,0,0,0,0,0,0,0,0,0,0,0,2001,746,1654,-4.1027,16.83215,0.167041667,-14,196,15.2,231.04
0,0,1,0,0,0,0,0,0,0,0,0,0,0,2001,746,792,-5.1027,26.03755,0.167041667,-15,225,15.4,237.16
0,0,1,0,0,0,0,0,0,0,0,0,0,0,2001,746,3777,-3.1027,9.62675,0.167041667,-13,169,17,289
0,0,1,0,0,0,0,0,0,0,0,0,0,0,2001,746,3365,3.8973,15.18895,0.167041667,-6,36,15.6,243.36
0,0,1,0,0,0,0,0,0,0,0,0,0,0,2001,746,2052,8.8973,79.16195,0.167041667,-1,1,15.5,240.25
0,0,1,0,0,0,0,0,0,0,0,0,0,0,2001,746,3365,3.8973,15.18895,0.167041667,-6,36,15.6,243.36
0,0,1,0,0,0,0,0,0,0,0,0,0,0,2001,746,3365,3.8973,15.18895,0.167041667,-6,36,15.5,240.25
0,0,1,1,1,1,0,0,0,0,0,0,0,0,2001,746,919,-0.1027,0.01055,0.167041667,-10,100,13.9,193.21
0,0,1,1,0,0,0,0,0,0,0,0,0,0,2001,746,2153,-4.1027,16.83215,0.167041667,-14,196,19.1,364.81
0,0,1,1,1,0,0,0,0,0,0,0,0,0,2001,746,2458,-1.1027,1.21595,0.167041667,-11,121,16.7,278.89
0,0,1,0,0,0,0,0,0,0,0,0,0,0,2001,746,2406,-9.1027,82.85915,0.167041667,-19,361,17.1,292.41
0,0,1,0,0,0,0,0,0,0,0,0,0,0,2001,746,490,-6.1027,37.24295,0.167041667,-16,256,18.3,334.89
0,0,1,0,0,0,0,0,0,0,0,0,0,0,2001,746,2517,-6.1027,37.24295,0.167041667,-16,256,18.8,353.44
0,0,1,0,0,0,0,0,0,0,0,0,0,0,2001,746,1654,-4.1027,16.83215,0.167041667,-14,196,16.1,259.21
0,0,1,0,0,0,0,0,0,0,0,0,0,0,2001,746,3103,-4.1027,16.83215,0.167041667,-14,196,14,196
0,0,1,0,0,0,0,0,0,0,0,0,0,0,2001,746,4478,-10.1027,102.06455,0.167041667,-20,400,17.2,295.84
0,0,1,0,0,0,0,0,0,0,0,0,0,0,2001,746,792,-5.1027,26.03755,0.167041667,-15,225,14.2,201.64
0,0,1,0,0,0,0,0,0,0,0,0,0,0,2001,746,897,-5.1027,26.03755,0.167041667,-15,225,17.4,302.76
0,0,1,0,0,0,0,0,0,0,0,0,0,0,2001,746,3685,-5.1027,26.03755,0.167041667,-15,225,19.4,376.36
0,0,1,0,0,0,0,0,0,0,0,0,0,0,2001,746,2153,-4.1027,16.83215,0.167041667,-14,196,18.2,331.24
0,0,1,0,0,0,0,0,0,0,0,0,0,0,2001,746,3839,-3.1027,9.62675,0.167041667,-13,169,18,324
0,0,1,0,0,0,0,0,0,0,0,0,0,0,2001,746,3942,-3.1027,9.62675,0.167041667,-13,169,14.9,222.01
0,0,1,0,0,0,0,0,0,0,0,0,0,0,2001,746,3777,-3.1027,9.62675,0.167041667,-13,169,17.5,306.25
0,0,1,0,0,0,0,0,0,0,0,0,0,0,2001,746,808,-2.1027,4.42135,0.167041667,-12,144,18.9,357.21
0,0,1,0,0,0,0,0,0,0,0,0,0,0,2001,746,589,-2.1027,4.42135,0.167041667,-12,144,15.7,246.49
0,0,1,0,0,0,0,0,0,0,0,0,0,0,2001,746,2444,-1.1027,1.21595,0.167041667,-11,121,18.9,357.21
0,0,1,0,0,0,0,0,0,0,0,0,0,0,2001,746,1210,-1.1027,1.21595,0.167041667,-11,121,19,361
0,0,1,0,0,0,0,0,0,0,0,0,0,0,2001,746,2675,-3.1027,9.62675,0.167041667,-13,169,16.4,268.96
0,0,1,0,0,0,0,0,0,0,0,0,0,0,2001,746,2103,-3.1027,9.62675,0.167041667,-13,169,17.2,295.84
0,0,1,0,0,0,0,0,0,0,0,0,0,0,2001,746,2044,-3.1027,9.62675,0.167041667,-13,169,14.6,213.16
0,0,1,0,0,0,0,0,0,0,0,0,0,0,2001,746,533,-2.1027,4.42135,0.167041667,-12,144,13.9,193.21
0,0,1,0,0,0,0,0,0,0,0,0,0,0,2001,746,417,-2.1027,4.42135,0.167041667,-12,144,9.5,90.25
0,0,1,0,0,0,0,0,0,0,0,0,0,0,2001,746,1400,-2.1027,4.42135,0.167041667,-12,144,15.2,231.04
0,0,1,0,0,0,0,0,0,0,0,0,0,0,2001,746,3062,-2.1027,4.42135,0.167041667,-12,144,10.9,118.81
0,0,1,0,0,0,0,0,0,0,0,0,0,0,2001,746,3505,-2.1027,4.42135,0.167041667,-12,144,16.8,282.24
0,0,1,0,0,0,0,0,0,0,0,0,0,0,2001,746,2925,-1.1027,1.21595,0.167041667,-11,121,12.5,156.25
0,0,1,0,0,0,0,0,0,0,0,0,0,0,2001,746,2697,-1.1027,1.21595,0.167041667,-11,121,18.4,338.56
0,0,1,0,0,0,0,0,0,0,0,0,0,0,2001,746,3659,-1.1027,1.21595,0.167041667,-11,121,19.5,380.25
0,0,1,0,0,0,0,0,0,0,0,0,0,0,2001,746,1134,-3.1027,9.62675,0.167041667,-13,169,18.9,357.21
0,0,1,0,0,0,0,0,0,0,0,0,0,0,2001,746,897,-0.1027,0.01055,0.167041667,-10,100,15,225
0,0,1,0,0,0,0,0,0,0,0,0,0,0,2001,746,3425,-0.1027,0.01055,0.167041667,-10,100,16.4,268.96
0,0,1,0,0,0,0,0,0,0,0,0,0,0,2001,746,1430,-0.1027,0.01055,0.167041667,-10,100,19.9,396.01
0,0,1,0,0,0,0,0,0,0,0,0,0,0,2001,746,2211,0.8973,0.80515,0.167041667,-9,81,14.6,213.16
0,0,1,0,0,0,0,0,0,0,0,0,0,0,2001,746,3014,0.8973,0.80515,0.167041667,-9,81,18,324
0,0,1,0,0,0,0,0,0,0,0,0,0,0,2001,746,374,0.8973,0.80515,0.167041667,-9,81,11.5,132.25
0,0,1,0,0,0,0,0,0,0,0,0,0,0,2001,746,1083,0.8973,0.80515,0.167041667,-9,81,15.9,252.81
0,0,1,0,0,0,0,0,0,0,0,0,0,0,2001,746,4484,0.8973,0.80515,0.167041667,-9,81,9.6,92.16
0,0,1,0,0,0,0,0,0,0,0,0,0,0,2001,746,1927,0.8973,0.80515,0.167041667,-9,81,19.6,384.16
0,0,1,0,0,0,0,0,0,0,0,0,0,0,2001,746,1968,1.8973,3.59975,0.167041667,-8,64,15.4,237.16
0,0,1,0,0,0,0,0,0,0,0,0,0,0,2001,746,3245,1.8973,3.59975,0.167041667,-8,64,16,256
0,0,1,0,0,0,0,0,0,0,0,0,0,0,2001,746,485,1.8973,3.59975,0.167041667,-8,64,19.2,368.64
0,0,1,0,0,0,0,0,0,0,0,0,0,0,2001,746,2435,1.8973,3.59975,0.167041667,-8,64,18.5,342.25
0,0,1,0,0,0,0,0,0,0,0,0,0,0,2001,746,2458,-1.1027,1.21595,0.167041667,-11,121,17.3,299.29
0,0,1,0,0,0,0,0,0,0,0,0,0,0,2001,746,1851,-0.1027,0.01055,0.167041667,-10,100,16.8,282.24
0,0,1,0,0,0,0,0,0,0,0,0,0,0,2001,746,1719,-0.1027,0.01055,0.167041667,-10,100,13.5,182.25
0,0,1,0,0,0,0,0,0,0,0,0,0,0,2001,746,1417,-0.1027,0.01055,0.167041667,-10,100,15.9,252.81
0,0,1,0,0,0,0,0,0,0,0,0,0,0,2001,746,2957,-0.1027,0.01055,0.167041667,-10,100,14.1,198.81
0,0,1,0,0,0,0,0,0,0,0,0,0,0,2001,746,2003,-0.1027,0.01055,0.167041667,-10,100,10.3,106.09
0,0,1,0,0,0,0,0,0,0,0,0,0,0,2001,746,749,-0.1027,0.01055,0.167041667,-10,100,15.6,243.36
0,0,1,0,0,0,0,0,0,0,0,0,0,0,2001,746,813,-0.1027,0.01055,0.167041667,-10,100,7.9,62.41
0,0,1,0,0,0,0,0,0,0,0,0,0,0,2001,746,919,-0.1027,0.01055,0.167041667,-10,100,13.3,176.89
0,0,1,0,0,0,0,0,0,0,0,0,0,0,2001,746,1317,-0.1027,0.01055,0.167041667,-10,100,10.9,118.81
0,0,1,0,0,0,0,0,0,0,0,0,0,0,2001,746,2543,-0.1027,0.01055,0.167041667,-10,100,10.2,104.04
0,0,1,0,0,0,0,0,0,0,0,0,0,0,2001,746,2414,-0.1027,0.01055,0.167041667,-10,100,8.1,65.61
0,0,1,0,0,0,0,0,0,0,0,0,0,0,2001,746,3541,0.8973,0.80515,0.167041667,-9,81,8.7,75.69
0,0,1,0,0,0,0,0,0,0,0,0,0,0,2001,746,1046,0.8973,0.80515,0.167041667,-9,81,10.1,102.01
0,0,1,0,0,0,0,0,0,0,0,0,0,0,2001,746,2520,1.8973,3.59975,0.167041667,-8,64,16.4,268.96
0,0,1,0,0,0,0,0,0,0,0,0,0,0,2001,746,856,5.8973,34.77815,0.167041667,-4,16,14.5,210.25
0,0,1,0,0,0,0,0,0,0,0,0,0,0,2001,746,1348,7.8973,62.36735,0.167041667,-2,4,14.8,219.04
0,0,1,0,0,0,0,0,0,0,0,0,0,0,2001,746,2646,1.8973,3.59975,0.167041667,-8,64,13.2,174.24
0,0,1,0,0,0,0,0,0,0,0,0,0,0,2001,746,2113,2.8973,8.39435,0.167041667,-7,49,14.9,222.01
0,0,1,0,0,0,0,0,0,0,0,0,0,0,2001,746,1840,3.8973,15.18895,0.167041667,-6,36,14.4,207.36
0,0,1,0,0,0,0,0,0,0,0,0,0,0,2001,746,3365,3.8973,15.18895,0.167041667,-6,36,17.1,292.41
0,0,1,0,0,0,0,0,0,0,0,0,0,0,2001,746,453,4.8973,23.98355,0.167041667,-5,25,10.3,106.09
0,0,1,0,0,0,0,0,0,0,0,0,0,0,2001,746,2881,4.8973,23.98355,0.167041667,-5,25,18.9,357.21
0,0,1,0,0,0,0,0,0,0,0,0,0,0,2001,746,991,4.8973,23.98355,0.167041667,-5,25,17,289
0,0,1,0,0,0,0,0,0,0,0,0,0,0,2001,746,1794,5.8973,34.77815,0.167041667,-4,16,18.2,331.24
0,0,1,0,0,0,0,0,0,0,0,0,0,0,2001,746,1345,5.8973,34.77815,0.167041667,-4,16,15,225
0,0,1,0,0,0,0,0,0,0,0,0,0,0,2001,746,1699,5.8973,34.77815,0.167041667,-4,16,15.2,231.04
0,0,1,0,0,0,0,0,0,0,0,0,0,0,2001,746,2284,16.8973,285.51875,0.167041667,7,49,15,225
0,0,1,0,0,0,0,0,0,0,0,0,0,0,2001,746,1608,-5.1027,26.03755,0.167041667,-15,225,14.1,198.81
0,0,1,0,0,0,0,0,0,0,0,0,0,0,2001,746,2052,8.8973,79.16195,0.167041667,-1,1,14.8,219.04
0,0,1,0,0,0,0,0,0,0,0,0,0,0,2001,746,3212,9.8973,97.95655,0.167041667,0,0,19.4,376.36
0,0,1,0,0,0,0,0,0,0,0,0,0,0,2001,746,2068,11.8973,141.54575,0.167041667,2,4,16,256
0,0,1,1,0,0,0,0,0,0,0,0,0,0,2001,746,563,-6.1027,37.24295,0.167041667,-16,256,19.6,384.16
0,0,1,1,0,0,0,0,0,0,0,0,0,0,2001,746,2117,1.8973,3.59975,0.167041667,-8,64,17.8,316.84
0,0,1,0,0,0,0,0,0,0,0,0,0,0,2001,746,2406,-9.1027,82.85915,0.167041667,-19,361,17.8,316.84
0,0,1,0,0,0,0,0,0,0,0,0,0,0,2001,746,490,-6.1027,37.24295,0.167041667,-16,256,19.8,392.04
0,0,1,0,0,0,0,0,0,0,0,0,0,0,2001,746,2517,-6.1027,37.24295,0.167041667,-16,256,17.8,316.84
0,0,1,0,0,0,0,0,0,0,0,0,0,0,2001,746,1654,-4.1027,16.83215,0.167041667,-14,196,16.3,265.69
0,0,1,0,0,0,0,0,0,0,0,0,0,0,2001,746,3103,-4.1027,16.83215,0.167041667,-14,196,14.4,207.36
0,0,1,0,0,0,0,0,0,0,0,0,0,0,2001,746,4478,-10.1027,102.06455,0.167041667,-20,400,16.9,285.61
0,0,1,0,0,0,0,0,0,0,0,0,0,0,2001,746,563,-6.1027,37.24295,0.167041667,-16,256,18.9,357.21
0,0,1,0,0,0,0,0,0,0,0,0,0,0,2001,746,792,-5.1027,26.03755,0.167041667,-15,225,13.3,176.89
0,0,1,0,0,0,0,0,0,0,0,0,0,0,2001,746,897,-5.1027,26.03755,0.167041667,-15,225,18,324
0,0,1,0,0,0,0,0,0,0,0,0,0,0,2001,746,3685,-5.1027,26.03755,0.167041667,-15,225,17.6,309.76
0,0,1,0,0,0,0,0,0,0,0,0,0,0,2001,746,2153,-4.1027,16.83215,0.167041667,-14,196,20.7,428.49
0,0,1,0,0,0,0,0,0,0,0,0,0,0,2001,746,3839,-3.1027,9.62675,0.167041667,-13,169,16.9,285.61
0,0,1,0,0,0,0,0,0,0,0,0,0,0,2001,746,3942,-3.1027,9.62675,0.167041667,-13,169,16.9,285.61
0,0,1,0,0,0,0,0,0,0,0,0,0,0,2001,746,3777,-3.1027,9.62675,0.167041667,-13,169,15,225
0,0,1,0,0,0,0,0,0,0,0,0,0,0,2001,746,808,-2.1027,4.42135,0.167041667,-12,144,18.9,357.21
0,0,1,0,0,0,0,0,0,0,0,0,0,0,2001,746,589,-2.1027,4.42135,0.167041667,-12,144,16.1,259.21
0,0,1,0,0,0,0,0,0,0,0,0,0,0,2001,746,2444,-1.1027,1.21595,0.167041667,-11,121,18.2,331.24
0,0,1,0,0,0,0,0,0,0,0,0,0,0,2001,746,1210,-1.1027,1.21595,0.167041667,-11,121,18.5,342.25
0,0,1,0,0,0,0,0,0,0,0,0,0,0,2001,746,2675,-3.1027,9.62675,0.167041667,-13,169,14.4,207.36
0,0,1,0,0,0,0,0,0,0,0,0,0,0,2001,746,2103,-3.1027,9.62675,0.167041667,-13,169,16.2,262.44
0,0,1,0,0,0,0,0,0,0,0,0,0,0,2001,746,2044,-3.1027,9.62675,0.167041667,-13,169,15,225
0,0,1,0,0,0,0,0,0,0,0,0,0,0,2001,746,533,-2.1027,4.42135,0.167041667,-12,144,14.8,219.04
0,0,1,0,0,0,0,0,0,0,0,0,0,0,2001,746,417,-2.1027,4.42135,0.167041667,-12,144,11,121
0,0,1,0,0,0,0,0,0,0,0,0,0,0,2001,746,1400,-2.1027,4.42135,0.167041667,-12,144,16.4,268.96
0,0,1,0,0,0,0,0,0,0,0,0,0,0,2001,746,3062,-2.1027,4.42135,0.167041667,-12,144,13,169
0,0,1,0,0,0,0,0,0,0,0,0,0,0,2001,746,3505,-2.1027,4.42135,0.167041667,-12,144,15.8,249.64
0,0,1,0,0,0,0,0,0,0,0,0,0,0,2001,746,2925,-1.1027,1.21595,0.167041667,-11,121,12.7,161.29
0,0,1,0,0,0,0,0,0,0,0,0,0,0,2001,746,2697,-1.1027,1.21595,0.167041667,-11,121,16.2,262.44
0,0,1,0,0,0,0,0,0,0,0,0,0,0,2001,746,3659,-1.1027,1.21595,0.167041667,-11,121,17.2,295.84
0,0,1,0,0,0,0,0,0,0,0,0,0,0,2001,746,1134,-3.1027,9.62675,0.167041667,-13,169,19.6,384.16
0,0,1,0,0,0,0,0,0,0,0,0,0,0,2001,746,897,-0.1027,0.01055,0.167041667,-10,100,15.5,240.25
0,0,1,0,0,0,0,0,0,0,0,0,0,0,2001,746,3425,-0.1027,0.01055,0.167041667,-10,100,17.4,302.76
0,0,1,0,0,0,0,0,0,0,0,0,0,0,2001,746,1430,-0.1027,0.01055,0.167041667,-10,100,19.5,380.25
0,0,1,0,0,0,0,0,0,0,0,0,0,0,2001,746,2211,0.8973,0.80515,0.167041667,-9,81,13.7,187.69
0,0,1,0,0,0,0,0,0,0,0,0,0,0,2001,746,3014,0.8973,0.80515,0.167041667,-9,81,16.4,268.96
0,0,1,0,0,0,0,0,0,0,0,0,0,0,2001,746,374,0.8973,0.80515,0.167041667,-9,81,13.6,184.96
0,0,1,0,0,0,0,0,0,0,0,0,0,0,2001,746,1083,0.8973,0.80515,0.167041667,-9,81,18,324
0,0,1,0,0,0,0,0,0,0,0,0,0,0,2001,746,1927,0.8973,0.80515,0.167041667,-9,81,13.4,179.56
